img_id,bbox_id,x_min,x_max,y_min,y_max,label_l1,label_l2,label
94a92e30-23f0-11e9-ae8f-ef307edb3404, 4291, 508, 619, 0, 198, Human, HUMAN, 1
94a92e30-23f0-11e9-ae8f-ef307edb3404, 4292, 287, 417, 16, 183, Human, HUMAN, 0
94a92e30-23f0-11e9-ae8f-ef307edb3404, 4293, 75, 155, 105, 207, Human, HUMAN, 0
94a92e30-23f0-11e9-ae8f-ef307edb3404, 4294, 29, 145, 259, 385, Human, HUMAN, 0
94a92e30-23f0-11e9-ae8f-ef307edb3404, 4295, 0, 131, 453, 543, Human, HUMAN, 0
94a92e30-23f0-11e9-ae8f-ef307edb3404, 4296, 100, 274, 347, 488, Human, HUMAN, 0
94a92e30-23f0-11e9-ae8f-ef307edb3404, 4297, 206, 406, 209, 403, Human, HUMAN, 0
94a92f02-23f0-11e9-ae91-e7442ed4853a, 4308, 353, 485, 57, 267, Human, HUMAN, 0
94a92f02-23f0-11e9-ae91-e7442ed4853a, 4310, 75, 155, 108, 208, Human, HUMAN, 0
94a92f02-23f0-11e9-ae91-e7442ed4853a, 4311, 519, 618, 0, 198, Human, HUMAN, 1
94a92f02-23f0-11e9-ae91-e7442ed4853a, 4312, 285, 381, 13, 184, Human, HUMAN, 0
94a92f02-23f0-11e9-ae91-e7442ed4853a, 4313, 27, 146, 249, 386, Human, HUMAN, 0
94a92f02-23f0-11e9-ae91-e7442ed4853a, 4314, 104, 318, 341, 501, Human, HUMAN, 0
94a92f02-23f0-11e9-ae91-e7442ed4853a, 4315, 205, 412, 209, 400, Human, HUMAN, 0
94a92f02-23f0-11e9-ae91-e7442ed4853a, 4316, 0, 137, 457, 568, Human, HUMAN, 0
94a92f02-23f0-11e9-ae91-e7442ed4853a, 4317, 410, 595, 399, 564, Human, HUMAN, 0
94a92f70-23f0-11e9-ae92-832f19b76e80, 4318, 436, 594, 398, 563, Human, HUMAN, 0
94a92f70-23f0-11e9-ae92-832f19b76e80, 4321, 30, 145, 267, 386, Human, HUMAN, 0
94a92f70-23f0-11e9-ae92-832f19b76e80, 4322, 102, 324, 339, 501, Human, HUMAN, 0
94a92f70-23f0-11e9-ae92-832f19b76e80, 4323, 205, 408, 208, 399, Human, HUMAN, 0
94a92f70-23f0-11e9-ae92-832f19b76e80, 4324, 286, 367, 15, 186, Human, HUMAN, 0
94a92f70-23f0-11e9-ae92-832f19b76e80, 4325, 519, 621, 0, 99, Human, HUMAN, 1
94a92f70-23f0-11e9-ae92-832f19b76e80, 4326, 349, 501, 56, 260, Human, HUMAN, 0
94a92f70-23f0-11e9-ae92-832f19b76e80, 4327, 0, 103, 448, 546, Human, HUMAN, 0
94a92fde-23f0-11e9-ae93-cf9bd9487e4b, 4328, 73, 156, 108, 200, Human, HUMAN, 0
94a92fde-23f0-11e9-ae93-cf9bd9487e4b, 4329, 410, 596, 398, 568, Human, HUMAN, 0
94a92fde-23f0-11e9-ae93-cf9bd9487e4b, 4330, 514, 620, 0, 203, Human, HUMAN, 1
94a92fde-23f0-11e9-ae93-cf9bd9487e4b, 4331, 286, 380, 15, 183, Human, HUMAN, 0
94a92fde-23f0-11e9-ae93-cf9bd9487e4b, 4333, 12, 146, 261, 388, Human, HUMAN, 0
94a92fde-23f0-11e9-ae93-cf9bd9487e4b, 4334, 103, 322, 338, 501, Human, HUMAN, 0
94a92fde-23f0-11e9-ae93-cf9bd9487e4b, 4335, 0, 133, 465, 539, Human, HUMAN, 0
94a92fde-23f0-11e9-ae93-cf9bd9487e4b, 4336, 352, 500, 55, 261, Human, HUMAN, 0
94a92fde-23f0-11e9-ae93-cf9bd9487e4b, 4337, 207, 410, 209, 399, Human, HUMAN, 0
94a93182-23f0-11e9-ae97-2fcd729b866b, 4367, 12, 145, 265, 394, Human, HUMAN, 0
94a93182-23f0-11e9-ae97-2fcd729b866b, 4368, 74, 159, 112, 208, Human, HUMAN, 0
94a93182-23f0-11e9-ae97-2fcd729b866b, 4369, 528, 648, 0, 93, Human, HUMAN, 1
94a93182-23f0-11e9-ae97-2fcd729b866b, 4370, 288, 367, 25, 184, Human, HUMAN, 0
94a93182-23f0-11e9-ae97-2fcd729b866b, 4371, 350, 483, 46, 258, Human, HUMAN, 0
94a93182-23f0-11e9-ae97-2fcd729b866b, 4372, 111, 308, 337, 500, Human, HUMAN, 0
94a93182-23f0-11e9-ae97-2fcd729b866b, 4373, 0, 103, 447, 546, Human, HUMAN, 0
94a93182-23f0-11e9-ae97-2fcd729b866b, 4375, 412, 595, 400, 564, Human, HUMAN, 0
94a93182-23f0-11e9-ae97-2fcd729b866b, 4376, 212, 399, 209, 406, Human, HUMAN, 0
94a933f8-23f0-11e9-ae9d-2f67afc78210, 4428, 72, 139, 109, 204, Human, HUMAN, 0
94a933f8-23f0-11e9-ae9d-2f67afc78210, 4430, 97, 315, 331, 499, Human, HUMAN, 0
94a933f8-23f0-11e9-ae9d-2f67afc78210, 4432, 0, 106, 436, 571, Human, HUMAN, 0
94a933f8-23f0-11e9-ae9d-2f67afc78210, 4433, 213, 405, 203, 396, Human, HUMAN, 0
94a933f8-23f0-11e9-ae9d-2f67afc78210, 4434, 283, 362, 20, 172, Human, HUMAN, 0
94a933f8-23f0-11e9-ae9d-2f67afc78210, 4435, 15, 148, 254, 394, Human, HUMAN, 0
94a933f8-23f0-11e9-ae9d-2f67afc78210, 4436, 352, 490, 28, 256, Human, HUMAN, 0
94a933f8-23f0-11e9-ae9d-2f67afc78210, 4437, 414, 568, 399, 541, Human, HUMAN, 0
94a9359c-23f0-11e9-aea1-7fa14458c9fd, 4466, 525, 604, 0, 195, Human, HUMAN, 0
94a9359c-23f0-11e9-aea1-7fa14458c9fd, 4468, 0, 133, 452, 568, Human, HUMAN, 0
94a9359c-23f0-11e9-aea1-7fa14458c9fd, 4469, 75, 158, 110, 216, Human, HUMAN, 0
94a9359c-23f0-11e9-aea1-7fa14458c9fd, 4470, 77, 281, 346, 492, Human, HUMAN, 0
94a9359c-23f0-11e9-aea1-7fa14458c9fd, 4471, 273, 372, 11, 184, Human, HUMAN, 0
94a9359c-23f0-11e9-aea1-7fa14458c9fd, 4472, 360, 488, 28, 238, Human, HUMAN, 0
94a9359c-23f0-11e9-aea1-7fa14458c9fd, 4473, 212, 405, 207, 404, Human, HUMAN, 0
94a9359c-23f0-11e9-aea1-7fa14458c9fd, 4474, 410, 593, 391, 566, Human, HUMAN, 0
94a9359c-23f0-11e9-aea1-7fa14458c9fd, 4475, 13, 145, 252, 370, Human, HUMAN, 0
94a93736-23f0-11e9-aea5-df8ab395b22b, 4506, 71, 252, 349, 497, Human, HUMAN, 0
94a93736-23f0-11e9-aea5-df8ab395b22b, 4507, 519, 598, 0, 201, Human, HUMAN, 0
94a93736-23f0-11e9-aea5-df8ab395b22b, 4508, 372, 488, 33, 240, Human, HUMAN, 0
94a93736-23f0-11e9-aea5-df8ab395b22b, 4509, 281, 374, 13, 184, Human, HUMAN, 0
94a93736-23f0-11e9-aea5-df8ab395b22b, 4510, 210, 409, 212, 405, Human, HUMAN, 0
94a93736-23f0-11e9-aea5-df8ab395b22b, 4511, 31, 145, 264, 359, Human, HUMAN, 0
94a93736-23f0-11e9-aea5-df8ab395b22b, 4512, 432, 592, 389, 560, Human, HUMAN, 0
94a93736-23f0-11e9-aea5-df8ab395b22b, 4513, 0, 134, 452, 595, Human, HUMAN, 0
94a93736-23f0-11e9-aea5-df8ab395b22b, 4516, 72, 153, 107, 206, Human, HUMAN, 0
94a938da-23f0-11e9-aea9-d7b741b0f80c, 4546, 345, 496, 35, 270, Human, HUMAN, 0
94a938da-23f0-11e9-aea9-d7b741b0f80c, 4547, 279, 382, 28, 180, Human, HUMAN, 0
94a938da-23f0-11e9-aea9-d7b741b0f80c, 4548, 189, 353, 254, 420, Human, HUMAN, 0
94a938da-23f0-11e9-aea9-d7b741b0f80c, 4549, 62, 242, 347, 467, Human, HUMAN, 0
94a938da-23f0-11e9-aea9-d7b741b0f80c, 4551, 56, 144, 294, 378, Human, HUMAN, 0
94a93998-23f0-11e9-aeab-4b8b940b02ef, 4558, 194, 348, 251, 418, Human, HUMAN, 0
94a93998-23f0-11e9-aeab-4b8b940b02ef, 4559, 59, 238, 343, 469, Human, HUMAN, 0
94a93998-23f0-11e9-aeab-4b8b940b02ef, 4560, 342, 470, 36, 228, Human, HUMAN, 0
94a93998-23f0-11e9-aeab-4b8b940b02ef, 4562, 278, 371, 26, 176, Human, HUMAN, 0
94a93a56-23f0-11e9-aead-8f2ed38461c9, 4569, 336, 502, 39, 244, Human, HUMAN, 0
94a93a56-23f0-11e9-aead-8f2ed38461c9, 4570, 279, 379, 28, 178, Human, HUMAN, 0
94a93a56-23f0-11e9-aead-8f2ed38461c9, 4571, 53, 230, 341, 475, Human, HUMAN, 0
94a93a56-23f0-11e9-aead-8f2ed38461c9, 4572, 526, 599, 0, 140, Human, HUMAN, 0
94a93a56-23f0-11e9-aead-8f2ed38461c9, 4574, 195, 351, 251, 419, Human, HUMAN, 0
94a93b78-23f0-11e9-aeb0-db9f4b8c287c, 4588, 278, 422, 32, 219, Human, HUMAN, 0
94a93b78-23f0-11e9-aeb0-db9f4b8c287c, 4589, 333, 492, 38, 240, Human, HUMAN, 0
94a93b78-23f0-11e9-aeb0-db9f4b8c287c, 4590, 194, 354, 248, 422, Human, HUMAN, 0
94a93b78-23f0-11e9-aeb0-db9f4b8c287c, 4591, 0, 112, 249, 350, Human, HUMAN, 0
94a93b78-23f0-11e9-aeb0-db9f4b8c287c, 4592, 36, 236, 331, 479, Human, HUMAN, 0
94a93b78-23f0-11e9-aeb0-db9f4b8c287c, 4594, 517, 601, 0, 138, Human, HUMAN, 0
94a93c36-23f0-11e9-aeb2-9bdf7a2e33ca, 4600, 280, 383, 27, 180, Human, HUMAN, 0
94a93c36-23f0-11e9-aeb2-9bdf7a2e33ca, 4602, 525, 598, 0, 138, Human, HUMAN, 0
94a93c36-23f0-11e9-aeb2-9bdf7a2e33ca, 4603, 0, 142, 248, 376, Human, HUMAN, 0
94a93c36-23f0-11e9-aeb2-9bdf7a2e33ca, 4604, 195, 351, 244, 422, Human, HUMAN, 0
94a93c36-23f0-11e9-aeb2-9bdf7a2e33ca, 4605, 35, 209, 328, 455, Human, HUMAN, 0
94a93c36-23f0-11e9-aeb2-9bdf7a2e33ca, 4606, 334, 503, 34, 240, Human, HUMAN, 0
94a93cfe-23f0-11e9-aeb4-4bcda4ae23eb, 4614, 0, 75, 195, 325, Human, HUMAN, 0
94a93cfe-23f0-11e9-aeb4-4bcda4ae23eb, 4615, 522, 600, 0, 139, Human, HUMAN, 0
94a93cfe-23f0-11e9-aeb4-4bcda4ae23eb, 4616, 279, 389, 27, 172, Human, HUMAN, 0
94a93cfe-23f0-11e9-aeb4-4bcda4ae23eb, 4617, 334, 505, 38, 252, Human, HUMAN, 0
94a93cfe-23f0-11e9-aeb4-4bcda4ae23eb, 4618, 197, 355, 238, 416, Human, HUMAN, 0
94a93cfe-23f0-11e9-aeb4-4bcda4ae23eb, 4620, 0, 213, 325, 499, Human, HUMAN, 0
94a93dbc-23f0-11e9-aeb6-fb97f250576a, 4628, 334, 485, 37, 227, Human, HUMAN, 0
94a93dbc-23f0-11e9-aeb6-fb97f250576a, 4629, 527, 599, 0, 139, Human, HUMAN, 0
94a93dbc-23f0-11e9-aeb6-fb97f250576a, 4630, 283, 370, 24, 175, Human, HUMAN, 0
94a93dbc-23f0-11e9-aeb6-fb97f250576a, 4631, 32, 164, 254, 397, Human, HUMAN, 0
94a93dbc-23f0-11e9-aeb6-fb97f250576a, 4632, 194, 355, 236, 416, Human, HUMAN, 0
94a93dbc-23f0-11e9-aeb6-fb97f250576a, 4633, 22, 228, 329, 463, Human, HUMAN, 0
94a943ac-23f0-11e9-aebb-2b10c10bc371, 4663, 10, 198, 264, 429, Human, HUMAN, 0
94a943ac-23f0-11e9-aebb-2b10c10bc371, 4665, 273, 377, 22, 178, Human, HUMAN, 0
94a943ac-23f0-11e9-aebb-2b10c10bc371, 4666, 539, 598, 0, 139, Human, HUMAN, 0
94a943ac-23f0-11e9-aebb-2b10c10bc371, 4667, 0, 115, 329, 454, Human, HUMAN, 0
94a943ac-23f0-11e9-aebb-2b10c10bc371, 4669, 362, 455, 40, 203, Human, HUMAN, 0
94a943ac-23f0-11e9-aebb-2b10c10bc371, 4670, 356, 577, 421, 567, Human, HUMAN, 0
94a94690-23f0-11e9-aec0-5fe9684c08d4, 4700, 361, 504, 39, 242, Human, HUMAN, 0
94a94690-23f0-11e9-aec0-5fe9684c08d4, 4701, 350, 551, 397, 570, Human, HUMAN, 0
94a94690-23f0-11e9-aec0-5fe9684c08d4, 4703, 0, 113, 325, 449, Human, HUMAN, 0
94a94690-23f0-11e9-aec0-5fe9684c08d4, 4704, 8, 192, 259, 426, Human, HUMAN, 0
94a94690-23f0-11e9-aec0-5fe9684c08d4, 4705, 275, 379, 14, 177, Human, HUMAN, 0
94a947bc-23f0-11e9-aec3-531f837e4054, 4720, 290, 380, 15, 178, Human, HUMAN, 0
94a947bc-23f0-11e9-aec3-531f837e4054, 4721, 0, 108, 304, 458, Human, HUMAN, 0
94a947bc-23f0-11e9-aec3-531f837e4054, 4722, 7, 192, 257, 427, Human, HUMAN, 0
94a947bc-23f0-11e9-aec3-531f837e4054, 4723, 373, 506, 32, 241, Human, HUMAN, 0
94a947bc-23f0-11e9-aec3-531f837e4054, 4724, 359, 498, 352, 529, Human, HUMAN, 0
94a94816-23f0-11e9-aec4-c356db269e61, 4727, 361, 503, 344, 526, Human, HUMAN, 0
94a94816-23f0-11e9-aec4-c356db269e61, 4728, 290, 379, 13, 175, Human, HUMAN, 0
94a94816-23f0-11e9-aec4-c356db269e61, 4729, 373, 505, 32, 245, Human, HUMAN, 0
94a94816-23f0-11e9-aec4-c356db269e61, 4730, 539, 599, 1, 155, Human, HUMAN, 0
94a94816-23f0-11e9-aec4-c356db269e61, 4731, 0, 194, 255, 429, Human, HUMAN, 0
94a94816-23f0-11e9-aec4-c356db269e61, 4732, 0, 69, 296, 414, Human, HUMAN, 0
94a94884-23f0-11e9-aec5-9381deb81234, 4733, 0, 113, 296, 450, Human, HUMAN, 0
94a94884-23f0-11e9-aec5-9381deb81234, 4734, 358, 496, 338, 510, Human, HUMAN, 0
94a94884-23f0-11e9-aec5-9381deb81234, 4737, 529, 604, 0, 140, Human, HUMAN, 0
94a94884-23f0-11e9-aec5-9381deb81234, 4738, 369, 506, 36, 242, Human, HUMAN, 0
94a94884-23f0-11e9-aec5-9381deb81234, 4739, 4, 192, 256, 427, Human, HUMAN, 0
94a94884-23f0-11e9-aec5-9381deb81234, 4740, 276, 376, 14, 182, Human, HUMAN, 0
94a948e8-23f0-11e9-aec6-63d7dde09eca, 4741, 277, 383, 15, 178, Human, HUMAN, 0
94a948e8-23f0-11e9-aec6-63d7dde09eca, 4742, 536, 605, 0, 136, Human, HUMAN, 0
94a948e8-23f0-11e9-aec6-63d7dde09eca, 4743, 370, 479, 31, 218, Human, HUMAN, 0
94a948e8-23f0-11e9-aec6-63d7dde09eca, 4744, 361, 497, 337, 525, Human, HUMAN, 0
94a948e8-23f0-11e9-aec6-63d7dde09eca, 4745, 7, 192, 255, 425, Human, HUMAN, 0
94a948e8-23f0-11e9-aec6-63d7dde09eca, 4746, 0, 100, 294, 451, Human, HUMAN, 0
94a949b0-23f0-11e9-aec8-932833f9b7ad, 4756, 358, 503, 330, 516, Human, HUMAN, 0
94a949b0-23f0-11e9-aec8-932833f9b7ad, 4757, 0, 48, 382, 503, Human, HUMAN, 0
94a949b0-23f0-11e9-aec8-932833f9b7ad, 4758, 6, 192, 254, 427, Human, HUMAN, 0
94a949b0-23f0-11e9-aec8-932833f9b7ad, 4760, 283, 385, 14, 176, Human, HUMAN, 0
94a949b0-23f0-11e9-aec8-932833f9b7ad, 4761, 373, 489, 28, 181, Human, HUMAN, 0
94a94a78-23f0-11e9-aeca-9b3ee19109fc, 4771, 0, 99, 317, 454, Human, HUMAN, 0
94a94a78-23f0-11e9-aeca-9b3ee19109fc, 4772, 281, 377, 14, 179, Human, HUMAN, 0
94a94a78-23f0-11e9-aeca-9b3ee19109fc, 4773, 375, 500, 23, 242, Human, HUMAN, 0
94a94a78-23f0-11e9-aeca-9b3ee19109fc, 4774, 353, 505, 312, 490, Human, HUMAN, 0
94a94a78-23f0-11e9-aeca-9b3ee19109fc, 4775, 6, 197, 252, 427, Human, HUMAN, 0
94a94bfe-23f0-11e9-aece-7b345586c1c4, 4798, 0, 132, 323, 451, Human, HUMAN, 0
94a94bfe-23f0-11e9-aece-7b345586c1c4, 4801, 309, 493, 271, 483, Human, HUMAN, 0
94a94bfe-23f0-11e9-aece-7b345586c1c4, 4802, 287, 383, 14, 179, Human, HUMAN, 0
94a94bfe-23f0-11e9-aece-7b345586c1c4, 4803, 5, 191, 253, 429, Human, HUMAN, 0
94a94bfe-23f0-11e9-aece-7b345586c1c4, 4804, 383, 501, 13, 244, Human, HUMAN, 0
94a94e10-23f0-11e9-aed0-cbbc1ff1b82a, 4812, 383, 516, 5, 303, Human, HUMAN, 0
94a94e10-23f0-11e9-aed0-cbbc1ff1b82a, 4813, 284, 379, 12, 168, Human, HUMAN, 0
94a94e10-23f0-11e9-aed0-cbbc1ff1b82a, 4814, 300, 498, 261, 476, Human, HUMAN, 0
94a94e10-23f0-11e9-aed0-cbbc1ff1b82a, 4815, 0, 47, 327, 451, Human, HUMAN, 0
94a94e10-23f0-11e9-aed0-cbbc1ff1b82a, 4816, 15, 191, 245, 410, Human, HUMAN, 0
94a94e88-23f0-11e9-aed1-938b62e53930, 4818, 278, 455, 368, 495, Human, HUMAN, 0
94a94e88-23f0-11e9-aed1-938b62e53930, 4819, 260, 382, 56, 183, Human, HUMAN, 0
94a94e88-23f0-11e9-aed1-938b62e53930, 4820, 427, 527, 12, 232, Human, HUMAN, 0
94a94e88-23f0-11e9-aed1-938b62e53930, 4821, 494, 616, 0, 66, Human, HUMAN, 0
94a94e88-23f0-11e9-aed1-938b62e53930, 4822, 254, 368, 270, 398, Human, HUMAN, 0
94a94e88-23f0-11e9-aed1-938b62e53930, 4823, 483, 656, 433, 572, Human, HUMAN, 1
94a94e88-23f0-11e9-aed1-938b62e53930, 4824, 204, 326, 202, 355, Human, HUMAN, 0
94a94eec-23f0-11e9-aed2-431fc911376e, 4826, 478, 655, 433, 569, Human, HUMAN, 1
94a94eec-23f0-11e9-aed2-431fc911376e, 4827, 276, 435, 376, 484, Human, HUMAN, 0
94a94eec-23f0-11e9-aed2-431fc911376e, 4828, 203, 325, 200, 354, Human, HUMAN, 0
94a94eec-23f0-11e9-aed2-431fc911376e, 4829, 244, 368, 269, 403, Human, HUMAN, 0
94a94eec-23f0-11e9-aed2-431fc911376e, 4830, 261, 381, 55, 183, Human, HUMAN, 0
94a94eec-23f0-11e9-aed2-431fc911376e, 4831, 429, 524, 13, 230, Human, HUMAN, 0
94a94eec-23f0-11e9-aed2-431fc911376e, 4832, 496, 617, 0, 67, Human, HUMAN, 1
94a9507c-23f0-11e9-aed6-87f01ce4d545, 4857, 209, 332, 205, 332, Human, HUMAN, 0
94a9507c-23f0-11e9-aed6-87f01ce4d545, 4858, 263, 384, 59, 180, Human, HUMAN, 0
94a9507c-23f0-11e9-aed6-87f01ce4d545, 4859, 430, 556, 9, 172, Human, HUMAN, 0
94a9507c-23f0-11e9-aed6-87f01ce4d545, 4860, 242, 423, 317, 456, Human, HUMAN, 0
94a9507c-23f0-11e9-aed6-87f01ce4d545, 4862, 472, 660, 408, 569, Human, HUMAN, 1
94a9507c-23f0-11e9-aed6-87f01ce4d545, 4863, 489, 614, 0, 57, Human, HUMAN, 1
94a9507c-23f0-11e9-aed6-87f01ce4d545, 4864, 155, 262, 291, 438, Human, HUMAN, 0
94a950e0-23f0-11e9-aed7-fba362bcc0f1, 4865, 152, 277, 293, 452, Human, HUMAN, 0
94a950e0-23f0-11e9-aed7-fba362bcc0f1, 4867, 492, 614, 0, 68, Human, HUMAN, 1
94a950e0-23f0-11e9-aed7-fba362bcc0f1, 4868, 264, 383, 60, 184, Human, HUMAN, 0
94a950e0-23f0-11e9-aed7-fba362bcc0f1, 4869, 208, 416, 205, 400, Human, HUMAN, 0
94a950e0-23f0-11e9-aed7-fba362bcc0f1, 4870, 239, 363, 316, 463, Human, HUMAN, 0
94a950e0-23f0-11e9-aed7-fba362bcc0f1, 4871, 444, 662, 414, 573, Human, HUMAN, 1
94a950e0-23f0-11e9-aed7-fba362bcc0f1, 4872, 427, 535, 10, 231, Human, HUMAN, 0
94a95266-23f0-11e9-aedb-5ba681b85c1f, 4895, 203, 396, 202, 387, Human, HUMAN, 0
94a95266-23f0-11e9-aedb-5ba681b85c1f, 4896, 399, 497, 18, 208, Human, HUMAN, 0
94a95266-23f0-11e9-aedb-5ba681b85c1f, 4897, 286, 380, 48, 187, Human, HUMAN, 0
94a95266-23f0-11e9-aedb-5ba681b85c1f, 4899, 95, 190, 43, 151, Human, HUMAN, 0
94a95266-23f0-11e9-aedb-5ba681b85c1f, 4900, 29, 203, 293, 450, Human, HUMAN, 0
94a95266-23f0-11e9-aedb-5ba681b85c1f, 4901, 0, 49, 269, 372, Human, HUMAN, 0
94a95266-23f0-11e9-aedb-5ba681b85c1f, 4902, 0, 96, 413, 495, Human, HUMAN, 0
94a95266-23f0-11e9-aedb-5ba681b85c1f, 4903, 267, 425, 333, 510, Human, HUMAN, 0
94a95266-23f0-11e9-aedb-5ba681b85c1f, 4904, 466, 618, 0, 77, Human, HUMAN, 0
94a9532e-23f0-11e9-aedd-f33b63db9623, 4913, 30, 202, 278, 454, Human, HUMAN, 0
94a9532e-23f0-11e9-aedd-f33b63db9623, 4915, 0, 92, 424, 493, Human, HUMAN, 0
94a9532e-23f0-11e9-aedd-f33b63db9623, 4916, 495, 598, 1, 71, Human, HUMAN, 0
94a9532e-23f0-11e9-aedd-f33b63db9623, 4918, 288, 380, 46, 188, Human, HUMAN, 0
94a9532e-23f0-11e9-aedd-f33b63db9623, 4919, 204, 395, 203, 391, Human, HUMAN, 0
94a9532e-23f0-11e9-aedd-f33b63db9623, 4920, 276, 428, 335, 504, Human, HUMAN, 0
94a9532e-23f0-11e9-aedd-f33b63db9623, 4921, 399, 502, 19, 245, Human, HUMAN, 0
94a953f6-23f0-11e9-aedf-4f58a6c063d0, 4929, 275, 425, 332, 509, Human, HUMAN, 0
94a953f6-23f0-11e9-aedf-4f58a6c063d0, 4930, 204, 405, 201, 401, Human, HUMAN, 0
94a953f6-23f0-11e9-aedf-4f58a6c063d0, 4931, 288, 382, 47, 185, Human, HUMAN, 0
94a953f6-23f0-11e9-aedf-4f58a6c063d0, 4932, 399, 486, 18, 212, Human, HUMAN, 0
94a953f6-23f0-11e9-aedf-4f58a6c063d0, 4933, 29, 204, 271, 452, Human, HUMAN, 0
94a953f6-23f0-11e9-aedf-4f58a6c063d0, 4934, 0, 91, 428, 493, Human, HUMAN, 0
94a954b4-23f0-11e9-aee1-ebb66a0875d4, 4942, 206, 404, 195, 391, Human, HUMAN, 0
94a954b4-23f0-11e9-aee1-ebb66a0875d4, 4943, 392, 533, 16, 225, Human, HUMAN, 0
94a954b4-23f0-11e9-aee1-ebb66a0875d4, 4944, 497, 618, 0, 73, Human, HUMAN, 0
94a954b4-23f0-11e9-aee1-ebb66a0875d4, 4945, 279, 383, 43, 187, Human, HUMAN, 0
94a954b4-23f0-11e9-aee1-ebb66a0875d4, 4946, 85, 186, 47, 144, Human, HUMAN, 0
94a954b4-23f0-11e9-aee1-ebb66a0875d4, 4947, 0, 39, 282, 372, Human, HUMAN, 0
94a954b4-23f0-11e9-aee1-ebb66a0875d4, 4948, 0, 98, 424, 493, Human, HUMAN, 0
94a954b4-23f0-11e9-aee1-ebb66a0875d4, 4950, 280, 430, 339, 510, Human, HUMAN, 0
94a954b4-23f0-11e9-aee1-ebb66a0875d4, 4951, 28, 203, 278, 447, Human, HUMAN, 0
94a95586-23f0-11e9-aee3-3f0f20090d2c, 4958, 93, 191, 59, 132, Human, HUMAN, 0
94a95586-23f0-11e9-aee3-3f0f20090d2c, 4959, 2, 98, 429, 494, Human, HUMAN, 0
94a95586-23f0-11e9-aee3-3f0f20090d2c, 4960, 491, 617, 0, 75, Human, HUMAN, 0
94a95586-23f0-11e9-aee3-3f0f20090d2c, 4961, 393, 524, 18, 201, Human, HUMAN, 0
94a95586-23f0-11e9-aee3-3f0f20090d2c, 4962, 281, 385, 40, 185, Human, HUMAN, 0
94a95586-23f0-11e9-aee3-3f0f20090d2c, 4963, 207, 402, 195, 386, Human, HUMAN, 0
94a95586-23f0-11e9-aee3-3f0f20090d2c, 4965, 279, 441, 342, 511, Human, HUMAN, 0
94a95586-23f0-11e9-aee3-3f0f20090d2c, 4966, 0, 32, 259, 373, Human, HUMAN, 0
94a95586-23f0-11e9-aee3-3f0f20090d2c, 4967, 21, 204, 292, 453, Human, HUMAN, 0
94a9564e-23f0-11e9-aee5-47f1a25990bf, 4974, 0, 36, 248, 305, Human, HUMAN, 0
94a9564e-23f0-11e9-aee5-47f1a25990bf, 4977, 130, 331, 300, 503, Human, HUMAN, 0
94a9564e-23f0-11e9-aee5-47f1a25990bf, 4978, 421, 628, 184, 403, Human, HUMAN, 0
94a9564e-23f0-11e9-aee5-47f1a25990bf, 4979, 315, 484, 123, 303, Human, HUMAN, 0
94a9564e-23f0-11e9-aee5-47f1a25990bf, 4980, 238, 356, 33, 183, Human, HUMAN, 0
94a9570c-23f0-11e9-aee7-07ce8416e0d1, 4987, 61, 141, 110, 218, Human, HUMAN, 0
94a9570c-23f0-11e9-aee7-07ce8416e0d1, 4989, 519, 609, 0, 61, Human, HUMAN, 0
94a9570c-23f0-11e9-aee7-07ce8416e0d1, 4990, 313, 470, 107, 313, Human, HUMAN, 0
94a9570c-23f0-11e9-aee7-07ce8416e0d1, 4991, 238, 361, 31, 183, Human, HUMAN, 0
94a9570c-23f0-11e9-aee7-07ce8416e0d1, 4992, 0, 91, 238, 364, Human, HUMAN, 0
94a9570c-23f0-11e9-aee7-07ce8416e0d1, 4993, 151, 332, 289, 502, Human, HUMAN, 0
94a9570c-23f0-11e9-aee7-07ce8416e0d1, 4995, 428, 640, 182, 403, Human, HUMAN, 0
94a957d4-23f0-11e9-aee9-43456607e26a, 5005, 0, 40, 243, 308, Human, HUMAN, 0
94a957d4-23f0-11e9-aee9-43456607e26a, 5006, 153, 330, 286, 495, Human, HUMAN, 0
94a957d4-23f0-11e9-aee9-43456607e26a, 5007, 431, 629, 183, 402, Human, HUMAN, 0
94a957d4-23f0-11e9-aee9-43456607e26a, 5008, 316, 457, 130, 306, Human, HUMAN, 0
94a957d4-23f0-11e9-aee9-43456607e26a, 5009, 239, 357, 33, 181, Human, HUMAN, 0
94a9589c-23f0-11e9-aeeb-3fccd49ccbff, 5018, 0, 54, 241, 326, Human, HUMAN, 0
94a9589c-23f0-11e9-aeeb-3fccd49ccbff, 5021, 150, 332, 279, 494, Human, HUMAN, 0
94a9589c-23f0-11e9-aeeb-3fccd49ccbff, 5022, 422, 630, 180, 402, Human, HUMAN, 0
94a9589c-23f0-11e9-aeeb-3fccd49ccbff, 5023, 311, 463, 132, 313, Human, HUMAN, 0
94a9589c-23f0-11e9-aeeb-3fccd49ccbff, 5024, 237, 358, 32, 182, Human, HUMAN, 0
94a9595a-23f0-11e9-aeed-23b71c50973c, 5033, 153, 332, 275, 489, Human, HUMAN, 0
94a9595a-23f0-11e9-aeed-23b71c50973c, 5036, 413, 630, 183, 402, Human, HUMAN, 0
94a9595a-23f0-11e9-aeed-23b71c50973c, 5037, 233, 358, 33, 183, Human, HUMAN, 0
